transaction_id,user_id,merchant_id,merchant_category,timestamp,amount,transaction_type,device_type,is_online,card_present,is_international,merchant_lat,merchant_lon,distance_from_home_km,failed_attempts_before,is_fraud,fraud_type,account_age_days
TXN_00028892,USR_008526,MRC_03276,gas_station,2026-04-17 12:55:54.130794,57.15,purchase,mobile_app,1,0,0,47.66875915169777,-74.29305011188214,3252.6,0,0,none,2891
TXN_00047483,USR_005003,MRC_01923,gas_station,2026-04-29 09:00:07.520201,50.33,contactless,mobile_app,0,1,0,36.32815671389602,-104.37175334370318,1277.08,0,0,none,1592
TXN_00036019,USR_007157,MRC_02285,crypto_exchange,2026-03-21 11:16:52.029399,519.56,refund,pos_terminal,1,0,0,31.365463669133263,-93.85797349568915,592.26,0,0,none,2368
TXN_00026296,USR_005542,MRC_03864,utility,2026-03-01 20:00:32.340716,220.45,purchase,mobile_app,1,0,0,38.322563093703664,-115.61517743968352,804.92,0,0,none,1289
TXN_00009364,USR_005909,MRC_04340,electronics,2026-03-20 17:00:36.141849,145.3,contactless,mobile_app,0,1,0,27.256843461051986,-111.44527402373448,278.74,0,0,none,2814
TXN_00039156,USR_009690,MRC_01013,atm_withdrawal,2026-04-20 17:58:59.271512,89.54,purchase,pos_terminal,0,1,0,34.441563787781156,-116.36616498123696,1436.95,0,0,none,1334
TXN_00026975,USR_008421,MRC_02584,atm_withdrawal,2026-04-26 17:45:36.551242,130.05,purchase,web_browser,0,1,0,27.974081519976068,-70.64970630696916,4523.41,0,0,none,347
TXN_00020551,USR_000670,MRC_01921,atm_withdrawal,2026-05-02 18:57:20.311165,281.16,contactless,pos_terminal,0,1,0,28.4266411687762,-102.32551541644052,2685.16,0,0,none,845
TXN_00046796,USR_006637,MRC_01973,jewelry,2026-05-11 15:28:02.670016,423.66,recurring,web_browser,0,1,0,46.21968822778021,-119.67656257593944,867.72,0,0,none,128
TXN_00004132,USR_002896,MRC_04515,money_transfer,2026-05-05 07:06:36.608125,875.91,online_purchase,pos_terminal,0,1,0,41.2045998862088,-105.89904719510471,925.56,0,0,none,2878
TXN_00015752,USR_001176,MRC_03901,restaurant,2026-03-09 19:38:35.834916,121.03,purchase,mobile_app,0,1,0,32.07830756141655,-97.81007530059732,1355.72,0,0,none,2345
TXN_00016950,USR_008685,MRC_00795,online_shopping,2026-02-07 18:38:15.157920,71.45,purchase,mobile_app,1,0,0,36.23990627982283,-101.94253625017618,1296.83,0,0,none,1570
TXN_00025357,USR_001157,MRC_04879,crypto_exchange,2026-05-11 23:45:03.886915,1150.35,purchase,pos_terminal,0,1,0,41.487476536503124,-94.81660251951857,1498.34,0,0,none,111
TXN_00031752,USR_005778,MRC_03734,electronics,2026-05-08 12:54:58.547303,397.56,recurring,pos_terminal,0,1,0,38.81417032234501,-106.11340350710147,1309.0,1,0,none,41
TXN_00013494,USR_007998,MRC_02470,online_shopping,2026-04-08 22:59:03.815901,107.83,online_purchase,pos_terminal,0,1,0,38.84156727727262,-103.19338715740535,1609.73,0,0,none,457
TXN_00039379,USR_009857,MRC_01157,utility,2026-04-29 09:37:33.727420,136.06,online_purchase,mobile_app,1,0,0,29.017304535651736,-81.35135593185987,1029.37,0,0,none,206
TXN_00029040,USR_003075,MRC_04694,education,2026-03-29 19:11:22.856165,302.53,purchase,pos_terminal,1,0,0,45.99293250936908,-115.98716211012167,2061.43,0,0,none,106
TXN_00044595,USR_007230,MRC_00522,grocery,2026-04-18 13:44:20.749991,89.67,online_purchase,mobile_app,1,0,0,31.72815688942428,-77.2586606831116,1583.67,0,0,none,3563
TXN_00005381,USR_007152,MRC_04616,crypto_exchange,2026-04-16 18:28:43.069024,466.6,purchase,pos_terminal,0,1,0,35.86169435688343,-92.66674180057475,2242.87,0,0,none,1569
TXN_00005315,USR_005154,MRC_02218,jewelry,2026-05-08 15:37:29.987448,719.75,purchase,mobile_app,1,0,0,32.89982293638135,-88.54981199284697,1067.76,0,0,none,3096
TXN_00012420,USR_004388,MRC_04837,travel,2026-05-01 08:07:14.441920,507.33,purchase,pos_terminal,0,1,0,39.985994726949265,-78.84101021877572,2631.35,0,0,none,2175
TXN_00032664,USR_009931,MRC_02521,education,2026-02-07 19:53:11.604924,93.59,purchase,pos_terminal,0,1,0,43.618464750861264,-75.31085562775876,1927.12,0,0,none,1543
TXN_00028531,USR_001902,MRC_04940,subscription,2026-04-20 10:19:07.253352,5.3,purchase,mobile_app,0,1,0,34.894060192600904,-111.31374885534903,2296.8,1,0,none,331
TXN_00047807,USR_001301,MRC_04744,atm_withdrawal,2026-04-20 09:09:17.102046,296.8,contactless,web_browser,0,1,0,30.856042511998492,-110.94710055700548,1744.46,0,0,none,3451
TXN_00047501,USR_006999,MRC_01243,crypto_exchange,2026-05-11 15:03:11.239825,568.96,online_purchase,pos_terminal,0,1,0,38.92367738273864,-70.55587008140627,3786.04,1,0,none,906
TXN_00042797,USR_006382,MRC_00599,entertainment,2026-04-06 10:15:39.768415,64.85,purchase,pos_terminal,0,1,0,32.90882674726176,-89.24506010602795,961.49,0,0,none,3223
TXN_00047243,USR_003573,MRC_01891,jewelry,2026-04-22 23:04:34.296411,862.91,atm_withdrawal,web_browser,0,1,0,42.27445872847849,-90.16145472059486,702.51,0,0,none,2562
TXN_00009431,USR_006756,MRC_04328,gambling,2026-04-22 07:24:34.836444,173.28,purchase,mobile_app,0,1,0,36.08136712187982,-115.23676910257254,1592.31,0,0,none,1795
TXN_00015827,USR_005957,MRC_00662,subscription,2026-04-03 05:42:40.854024,19.31,purchase,web_browser,0,1,0,28.90424697129326,-111.67447077497614,1500.95,0,0,none,2733
TXN_00015782,USR_003217,MRC_02796,crypto_exchange,2026-04-18 08:05:49.440444,1581.73,purchase,mobile_app,1,0,0,44.94637493416799,-120.87477907552184,3723.43,0,0,none,2562
TXN_00026219,USR_009423,MRC_04182,jewelry,2026-01-29 10:08:44.673524,1532.19,purchase,pos_terminal,0,1,0,40.147891286655494,-110.01259375440296,817.39,0,0,none,381
TXN_00018179,USR_003791,MRC_00170,money_transfer,2026-04-06 17:28:33.713319,422.3,purchase,mobile_app,0,1,0,25.042893730493486,-86.13380606400654,2277.68,0,0,none,2185
TXN_00006834,USR_001148,MRC_02050,restaurant,2026-04-07 12:21:37.967380,32.22,recurring,pos_terminal,0,1,0,42.87017703715625,-76.01439859225881,209.4,0,0,none,1215
TXN_00030716,USR_004220,MRC_04788,subscription,2026-03-01 14:43:08.835314,8.54,contactless,pos_terminal,0,1,0,27.705205770343326,-117.03089597007366,3065.15,0,0,none,3326
TXN_00017441,USR_005379,MRC_01346,travel,2026-03-26 21:50:11.721469,217.03,atm_withdrawal,mobile_app,0,1,0,45.640815101114015,-95.49975653207932,2187.27,0,0,none,1480
TXN_00010156,USR_006805,MRC_02898,entertainment,2026-03-08 08:56:40.608953,51.7,purchase,atm,0,1,1,25.78006414624877,-103.78261431974008,3495.67,0,0,none,2072
TXN_00002629,USR_001366,MRC_00134,grocery,2026-05-07 09:50:16.651742,105.25,purchase,mobile_app,0,1,0,26.635205007627654,-92.57095493462907,1789.73,0,0,none,3224
TXN_00007699,USR_006696,MRC_01023,gambling,2026-04-03 14:30:08.764747,45.01,purchase,web_browser,1,0,0,25.0646297038812,-99.01048062893696,2049.22,0,0,none,3060
TXN_00030473,USR_004315,MRC_02639,crypto_exchange,2026-04-17 19:33:49.433865,465.44,recurring,web_browser,0,1,0,33.424904140048646,-73.50381322891162,1159.4,0,0,none,1758
TXN_00026543,USR_000790,MRC_00600,utility,2026-05-02 18:38:20.932417,180.45,purchase,phone_order,0,1,0,27.68479680224199,-107.8603431789189,2621.55,0,0,none,1171
TXN_00049405,USR_007779,MRC_01080,travel,2026-04-27 12:13:46.891696,596.27,online_purchase,mobile_app,1,0,0,25.571611079984123,-77.89629710748461,1364.29,0,1,cnp_fraud,3162
TXN_00004522,USR_001971,MRC_01649,atm_withdrawal,2026-01-22 17:30:44.587882,193.08,purchase,mobile_app,1,0,0,37.82814006127441,-73.25456451483647,2762.34,0,0,none,1039
TXN_00016829,USR_001168,MRC_01441,retail,2026-05-02 14:00:18.169667,56.91,contactless,pos_terminal,1,0,0,36.7540699254391,-75.63651293083272,2381.96,1,0,none,757
TXN_00034169,USR_007747,MRC_00428,healthcare,2026-04-20 10:02:29.206350,220.27,online_purchase,web_browser,0,1,0,32.90761376092658,-95.05274179441894,1545.54,0,0,none,2617
TXN_00037869,USR_008720,MRC_04058,gambling,2026-02-21 16:30:24.799825,119.01,contactless,pos_terminal,0,1,0,27.989930540305263,-116.52228463899273,4105.8,0,0,none,1868
TXN_00028833,USR_002662,MRC_04459,online_shopping,2026-03-05 19:41:35.211864,123.24,purchase,pos_terminal,0,1,0,33.920574667441926,-117.71588839592438,2900.47,0,0,none,2584
TXN_00035408,USR_000233,MRC_02483,education,2026-04-24 09:14:16.332899,469.17,purchase,pos_terminal,0,1,0,46.63439116515101,-75.91653772475381,2111.97,0,0,none,965
TXN_00002543,USR_009894,MRC_01405,gas_station,2026-04-26 10:50:40.133219,36.42,online_purchase,web_browser,0,1,0,45.289552663232314,-121.4056598074139,584.79,0,0,none,2547
TXN_00021007,USR_006073,MRC_00045,subscription,2026-04-29 11:32:50.052793,16.77,purchase,mobile_app,0,1,0,37.586678427018526,-111.21051929106453,3091.78,0,0,none,2721
TXN_00010467,USR_009719,MRC_03509,subscription,2026-04-30 11:57:25.711567,11.97,purchase,web_browser,0,1,0,28.57823001365076,-117.63446238022281,1552.93,0,0,none,2851
TXN_00038204,USR_009631,MRC_02395,insurance,2026-04-30 11:54:40.661120,126.23,refund,mobile_app,0,1,0,42.49444910047935,-98.43999443494167,1528.61,1,0,none,1349
TXN_00024996,USR_002341,MRC_03407,gas_station,2026-04-24 21:13:47.204587,64.73,purchase,pos_terminal,1,0,0,28.795165936469004,-84.34000950595065,2062.23,0,0,none,101
TXN_00040602,USR_006775,MRC_04353,insurance,2026-05-05 20:33:20.841811,204.69,online_purchase,web_browser,0,1,0,33.83690314684913,-93.20592181497543,859.76,0,0,none,2975
TXN_00016668,USR_003045,MRC_04342,gambling,2026-05-08 15:21:24.155793,212.14,recurring,pos_terminal,0,1,0,34.086385267213316,-72.08512224620951,1641.96,0,0,none,115
TXN_00036984,USR_005240,MRC_02180,subscription,2026-05-05 13:29:01.264867,9.7,purchase,web_browser,0,1,0,32.32602419133833,-95.73642972364401,2726.99,0,0,none,2099
TXN_00015942,USR_006175,MRC_04877,restaurant,2026-05-10 13:31:50.531912,47.81,online_purchase,mobile_app,0,1,0,29.80565418884952,-116.6341157053488,1185.03,0,0,none,465
TXN_00033766,USR_006607,MRC_02375,entertainment,2026-04-24 17:27:43.120049,126.03,purchase,mobile_app,0,1,0,35.96967601126296,-114.85651895096751,3960.07,0,0,none,3046
TXN_00039594,USR_003658,MRC_04456,healthcare,2026-04-21 13:49:40.586011,69.93,recurring,pos_terminal,0,1,0,28.593996993727732,-121.67336465693424,1500.57,0,0,none,1399
TXN_00021404,USR_004946,MRC_01847,gas_station,2026-05-07 16:19:49.306662,44.99,contactless,web_browser,0,1,0,43.107137186441506,-87.6424784690012,2676.12,0,0,none,1262
TXN_00035641,USR_007738,MRC_00148,jewelry,2026-05-04 08:34:41.798849,291.96,purchase,web_browser,0,1,0,39.929945100790356,-106.32802491098676,148.31,0,0,none,1455
TXN_00031909,USR_007762,MRC_03011,insurance,2026-05-11 18:40:10.410195,316.78,atm_withdrawal,pos_terminal,0,1,0,29.620608039730293,-76.83799625435647,2588.56,0,0,none,2911
TXN_00007169,USR_003061,MRC_04470,utility,2026-04-05 17:56:32.228066,57.67,atm_withdrawal,web_browser,0,1,0,36.3488619947729,-77.48822216985805,2960.58,0,0,none,1565
TXN_00029354,USR_000416,MRC_01685,education,2026-04-25 15:47:40.693018,154.41,recurring,web_browser,1,0,0,38.24788503627122,-80.04759739426439,888.1,0,0,none,320
TXN_00012198,USR_008493,MRC_03963,subscription,2026-04-14 11:05:09.351778,13.87,contactless,web_browser,1,0,0,34.5911262032034,-97.1833868482071,1525.69,0,0,none,2602
TXN_00028410,USR_006503,MRC_04396,travel,2026-05-06 11:50:36.281321,285.91,purchase,mobile_app,1,0,0,47.079392804552164,-72.04014943128581,3445.05,0,0,none,2404
TXN_00017384,USR_002351,MRC_02682,online_shopping,2026-04-23 07:33:47.283692,77.77,online_purchase,mobile_app,0,1,0,39.73670818074899,-80.10284407510287,727.49,0,0,none,2355
TXN_00029945,USR_009499,MRC_01170,grocery,2026-04-30 11:10:33.850758,33.13,atm_withdrawal,pos_terminal,0,1,0,41.444168957826705,-80.24787000119278,1450.86,0,0,none,1094
TXN_00030261,USR_002198,MRC_00348,atm_withdrawal,2026-04-21 10:15:54.252302,337.25,atm_withdrawal,mobile_app,1,0,0,34.261140312146296,-119.15278669511214,1173.03,0,0,none,890
TXN_00027821,USR_004850,MRC_00777,retail,2026-04-20 16:54:32.230054,39.82,online_purchase,mobile_app,1,0,0,28.115889207934444,-93.7732879406957,2532.36,0,0,none,531
TXN_00023583,USR_004209,MRC_03407,gas_station,2026-05-06 11:34:29.614821,21.99,online_purchase,web_browser,1,0,1,28.795165936469004,-84.34000950595065,3587.39,0,0,none,3332
TXN_00004533,USR_009164,MRC_01952,healthcare,2026-04-23 21:58:40.631589,143.52,purchase,mobile_app,1,0,0,38.16127781618561,-99.24774560278456,1833.69,0,0,none,1228
TXN_00019491,USR_008669,MRC_02078,insurance,2026-04-06 06:13:29.077986,96.38,online_purchase,web_browser,1,0,0,37.56374388671164,-118.58031809013634,3957.57,0,0,none,3014
TXN_00012942,USR_006704,MRC_03036,online_shopping,2026-05-09 19:03:56.900500,52.05,online_purchase,web_browser,0,1,0,34.110399647396754,-71.49560922849074,1111.31,1,0,none,2815
TXN_00030067,USR_004475,MRC_02940,atm_withdrawal,2026-05-03 22:30:46.777104,190.28,purchase,web_browser,0,1,0,46.55009367759901,-100.41656649883907,1250.99,0,0,none,2331
TXN_00023914,USR_005078,MRC_03152,grocery,2026-04-14 21:22:40.093309,32.88,online_purchase,web_browser,0,1,0,28.1059203859105,-72.80768301720138,4309.55,0,0,none,2566
TXN_00020976,USR_001607,MRC_04987,grocery,2026-05-10 23:43:23.329132,48.09,purchase,mobile_app,0,1,0,42.83719215899053,-97.85377080171705,1254.3,0,0,none,766
TXN_00023424,USR_005046,MRC_03391,jewelry,2026-03-28 14:13:38.342610,559.62,recurring,pos_terminal,1,0,0,26.284781336939538,-93.26793994837821,2299.33,0,0,none,2110
TXN_00009748,USR_009055,MRC_02523,utility,2026-05-02 23:06:23.549152,169.48,online_purchase,pos_terminal,1,0,0,46.510071705002275,-109.93728431229177,2994.3,0,0,none,3610
TXN_00027967,USR_001795,MRC_04167,gas_station,2026-04-11 20:06:34.522867,80.28,recurring,web_browser,0,1,0,39.05375526607932,-90.52230354718061,1862.04,0,0,none,2593
TXN_00008469,USR_009455,MRC_04337,insurance,2026-04-20 18:26:08.330528,119.36,purchase,mobile_app,0,1,0,29.5717085766149,-116.86838887693963,729.93,0,0,none,2223
TXN_00017809,USR_002165,MRC_00322,gambling,2026-04-18 09:40:30.802231,220.65,purchase,web_browser,0,1,0,34.23016593944463,-118.12615848349151,2760.19,0,0,none,1631
TXN_00021810,USR_001928,MRC_02937,gas_station,2026-04-26 16:19:10.878745,70.45,purchase,atm,1,0,0,47.587295323804774,-88.82644211106144,1126.59,0,0,none,628
TXN_00030237,USR_000652,MRC_02431,subscription,2026-04-27 21:51:22.181796,22.59,purchase,web_browser,0,1,0,25.607299314994677,-80.95597328184567,1458.31,0,0,none,1956
TXN_00002379,USR_005235,MRC_02798,retail,2026-05-09 20:28:05.557167,70.01,purchase,web_browser,0,1,0,41.65597065700631,-88.4138573870953,2042.31,0,0,none,714
TXN_00017545,USR_006620,MRC_00848,online_shopping,2026-05-04 20:46:45.386916,269.79,purchase,mobile_app,1,0,0,33.99246999335466,-101.98851616106307,1205.21,1,0,none,3064
TXN_00000111,USR_001150,MRC_02684,healthcare,2026-04-29 21:58:57.996882,72.1,online_purchase,pos_terminal,0,1,0,35.413520106961045,-113.56376523218428,910.33,0,0,none,413
TXN_00014008,USR_008198,MRC_01089,utility,2026-03-14 18:43:42.874577,89.89,contactless,mobile_app,0,1,0,42.25817124658538,-108.6433062363686,1873.23,0,0,none,56
TXN_00024726,USR_007346,MRC_01475,electronics,2026-04-24 11:26:21.467375,306.68,online_purchase,pos_terminal,0,1,0,47.43698940576645,-117.73293862433692,2034.02,0,0,none,3148
TXN_00023708,USR_009599,MRC_01268,subscription,2026-03-13 10:29:09.864795,4.25,atm_withdrawal,mobile_app,1,0,0,39.79980974181302,-95.28398755021806,1038.66,0,0,none,1884
TXN_00009388,USR_005497,MRC_01756,healthcare,2026-04-15 12:00:42.808651,128.58,online_purchase,web_browser,1,0,0,45.01021092527964,-98.31964153257847,1741.8,0,0,none,120
TXN_00028893,USR_008581,MRC_04072,grocery,2026-03-07 10:49:01.770030,137.24,contactless,mobile_app,1,0,0,32.12088507560699,-108.4781705254339,2327.31,0,0,none,1042
TXN_00003546,USR_003083,MRC_02312,utility,2026-05-08 12:03:36.606934,72.0,online_purchase,pos_terminal,0,1,0,38.137727343488066,-98.72003819646261,1152.7,0,0,none,1500
TXN_00004403,USR_006097,MRC_03259,entertainment,2026-05-09 10:05:00.842778,44.31,purchase,mobile_app,0,1,0,42.76426608940875,-91.36308531073897,854.41,1,0,none,2987
TXN_00007393,USR_009480,MRC_02809,travel,2026-04-26 12:01:41.004287,256.32,recurring,web_browser,1,0,0,38.75199015908225,-116.28150204597944,1663.16,0,0,none,3451
TXN_00030690,USR_002830,MRC_04883,crypto_exchange,2026-03-20 13:02:20.850431,222.6,purchase,mobile_app,1,0,0,30.849160487533183,-106.15745888859156,623.62,0,0,none,592
TXN_00034142,USR_003284,MRC_01653,travel,2026-03-27 09:57:39.941997,338.23,purchase,mobile_app,1,0,0,31.64804401699196,-73.01911937817091,1900.58,0,0,none,3213
TXN_00035122,USR_001177,MRC_01525,restaurant,2026-04-20 20:04:44.592550,55.7,purchase,mobile_app,1,0,0,30.59568731802109,-86.08684445106638,1487.75,0,0,none,2033
TXN_00022542,USR_003090,MRC_02991,education,2026-05-06 14:23:36.595216,521.84,purchase,pos_terminal,0,1,0,33.01616049562072,-80.945058344058,2855.39,1,0,none,341
TXN_00025040,USR_001265,MRC_03740,gas_station,2026-03-23 09:19:01.847557,67.31,purchase,mobile_app,0,1,0,30.745075590833505,-121.59277735102746,4490.52,0,0,none,69
TXN_00008347,USR_002591,MRC_00419,gas_station,2026-05-04 11:36:41.413379,80.39,purchase,mobile_app,0,1,0,29.109577714966854,-72.42920206661609,2161.36,1,0,none,2450
TXN_00005702,USR_009255,MRC_03836,money_transfer,2026-05-12 07:35:36.737443,372.03,atm_withdrawal,mobile_app,1,0,0,37.77931271497337,-75.40264924933014,2603.92,0,0,none,2334
TXN_00007120,USR_001989,MRC_04742,atm_withdrawal,2026-04-12 15:53:40.366749,273.4,recurring,web_browser,0,1,1,47.08536169937497,-74.67931496987211,609.25,0,0,none,2173
TXN_00023404,USR_004644,MRC_02890,electronics,2026-05-06 18:33:40.395169,543.33,purchase,pos_terminal,1,0,0,37.89313636857359,-120.89412718386681,3403.74,0,0,none,1213
TXN_00027383,USR_006794,MRC_03681,online_shopping,2026-05-04 07:16:38.588442,260.83,online_purchase,pos_terminal,1,0,0,44.189221002403855,-119.29005848667582,1565.32,0,0,none,1642
TXN_00000371,USR_003771,MRC_04531,travel,2026-03-15 06:32:08.546091,171.55,purchase,atm,0,1,0,39.06627804104173,-95.4743003364494,1492.34,0,0,none,2941
TXN_00036161,USR_007305,MRC_04813,education,2026-04-23 11:48:22.867857,293.73,purchase,pos_terminal,0,1,0,26.518800204971658,-98.75411694429903,2804.72,0,0,none,3205
TXN_00006259,USR_006655,MRC_00529,atm_withdrawal,2026-04-25 07:29:46.299277,164.77,contactless,pos_terminal,1,0,0,27.69792320682752,-113.21703488954938,1857.56,0,0,none,225
TXN_00015562,USR_009598,MRC_03107,gambling,2026-02-24 09:23:30.882953,208.31,purchase,web_browser,0,1,0,29.105882069788624,-114.37071656327427,2902.69,0,0,none,358
TXN_00038733,USR_001916,MRC_04525,atm_withdrawal,2026-04-28 05:15:02.609165,447.53,online_purchase,mobile_app,1,0,0,32.887100813131134,-82.02372914597967,1466.54,0,0,none,2926
TXN_00005942,USR_005926,MRC_04697,subscription,2026-04-24 21:10:04.093001,27.86,contactless,web_browser,0,1,0,36.895546564628035,-110.3445428346999,732.04,0,0,none,3291
TXN_00029654,USR_009822,MRC_02657,grocery,2026-05-09 12:15:42.327372,53.75,atm_withdrawal,mobile_app,1,0,0,37.738033044039646,-111.14741814295026,3261.21,0,0,none,1809
TXN_00038227,USR_006423,MRC_01342,atm_withdrawal,2026-03-21 06:30:24.276784,230.79,atm_withdrawal,mobile_app,1,0,0,38.64326095654731,-75.17282930449709,1220.79,0,0,none,3032
TXN_00044265,USR_004232,MRC_01118,utility,2026-04-26 15:03:17.170026,76.36,contactless,web_browser,0,1,0,38.646242068167886,-90.50546586036486,1964.45,0,0,none,771
TXN_00025755,USR_000772,MRC_02242,education,2026-05-09 13:29:03.674991,545.05,refund,web_browser,0,1,1,46.86268208314215,-100.09885449801928,2105.74,0,0,none,2518
TXN_00017032,USR_009814,MRC_00118,gambling,2026-05-03 01:16:28.933299,71.52,purchase,pos_terminal,0,1,0,45.212462621760594,-73.45759872565633,1581.16,0,0,none,1142
TXN_00038323,USR_007316,MRC_01518,atm_withdrawal,2026-04-12 17:46:59.255186,128.59,contactless,pos_terminal,0,1,0,38.087156934990006,-98.97166453783768,1381.84,0,0,none,2025
TXN_00007334,USR_002242,MRC_03385,jewelry,2026-04-21 10:36:52.837318,310.75,atm_withdrawal,mobile_app,0,1,0,25.733460078384713,-87.84007965118494,1709.89,0,0,none,2656
TXN_00028640,USR_007502,MRC_00491,atm_withdrawal,2026-04-13 21:39:40.107511,239.79,recurring,pos_terminal,0,1,0,35.264176208944804,-89.73532798564108,1688.95,0,0,none,392
TXN_00047487,USR_009258,MRC_03321,jewelry,2026-05-10 12:58:56.857690,865.14,recurring,web_browser,0,1,0,33.45333331982678,-87.88852641450309,2508.57,0,0,none,1938
TXN_00024491,USR_007751,MRC_02324,utility,2026-02-24 18:20:47.741683,74.13,purchase,mobile_app,0,1,0,40.32662431199992,-116.79710616245687,852.73,0,0,none,801
TXN_00041867,USR_008778,MRC_01966,jewelry,2026-04-06 17:32:50.000104,324.04,purchase,pos_terminal,0,1,0,39.19212049983057,-117.54076153820986,3136.72,0,0,none,2960
TXN_00038510,USR_007785,MRC_04681,gas_station,2026-04-25 21:40:51.368642,29.0,recurring,pos_terminal,0,1,0,28.193920919019398,-113.75402638702998,1087.44,0,0,none,2594
TXN_00040498,USR_004238,MRC_01720,crypto_exchange,2026-05-01 15:56:53.765081,739.59,recurring,mobile_app,0,1,0,25.291303261563375,-118.63427483857872,2767.02,0,0,none,2159
TXN_00010431,USR_008308,MRC_02167,electronics,2026-04-29 10:39:14.381325,344.17,atm_withdrawal,phone_order,0,1,0,36.096024418187675,-112.63933367059145,1418.93,0,0,none,1933
TXN_00003651,USR_004271,MRC_00740,insurance,2026-05-02 23:05:04.760737,83.22,atm_withdrawal,pos_terminal,1,0,0,37.88527750572494,-113.30616154674519,1480.62,0,0,none,1605
TXN_00023795,USR_006327,MRC_01876,grocery,2026-05-11 06:27:05.668553,62.15,purchase,mobile_app,0,1,0,27.154154443807812,-80.81697029697898,3957.18,0,0,none,1573
TXN_00003684,USR_001784,MRC_02092,travel,2026-02-06 13:39:57.359039,281.67,purchase,mobile_app,0,1,0,44.75570175505511,-77.59449033679265,947.51,0,0,none,2364
TXN_00032294,USR_005820,MRC_01119,entertainment,2026-05-09 11:34:22.169910,73.17,purchase,mobile_app,1,0,0,41.52317752568717,-93.87414448208774,2016.34,0,0,none,3580
TXN_00019542,USR_002446,MRC_01412,healthcare,2026-05-04 10:00:37.216499,143.33,contactless,web_browser,1,0,0,43.634232971885304,-83.56876026881929,1761.07,2,0,none,572
TXN_00029513,USR_006984,MRC_01101,gambling,2026-05-05 17:13:26.305743,171.23,contactless,mobile_app,1,0,0,42.34736015564222,-98.5899119074298,691.53,0,0,none,2555
TXN_00034588,USR_001259,MRC_04107,grocery,2026-04-24 20:13:25.604798,49.08,purchase,pos_terminal,1,0,0,37.74173093506704,-84.02177863724683,2070.14,0,0,none,840
TXN_00013788,USR_004139,MRC_00332,online_shopping,2026-04-03 19:35:46.438627,84.06,purchase,mobile_app,0,1,0,46.57842067905057,-94.81786240227716,994.78,0,0,none,680
TXN_00037682,USR_000504,MRC_00370,atm_withdrawal,2026-05-08 21:09:21.477113,143.62,online_purchase,mobile_app,0,1,0,46.41114567203337,-118.61492495224351,3095.53,0,0,none,2030
TXN_00006903,USR_008151,MRC_00222,grocery,2026-05-01 14:20:58.005443,66.17,atm_withdrawal,mobile_app,1,0,0,30.62622123420371,-76.385694485064,1484.05,0,0,none,161
TXN_00007532,USR_007410,MRC_01959,healthcare,2026-05-05 06:39:46.015068,107.84,online_purchase,pos_terminal,0,1,0,47.95139684226965,-86.23128220948058,2406.3,0,0,none,258
TXN_00040045,USR_007630,MRC_04222,grocery,2026-04-27 09:40:34.608364,57.39,purchase,web_browser,0,1,0,38.21489262422882,-85.01566075546043,272.74,0,0,none,2365
TXN_00023703,USR_004474,MRC_02509,online_shopping,2026-03-07 15:19:06.346515,111.49,online_purchase,pos_terminal,0,1,1,47.048378555833395,-101.06135029010468,741.88,0,0,none,3498
TXN_00025405,USR_000063,MRC_04420,insurance,2026-05-04 12:08:04.511603,185.77,purchase,pos_terminal,0,1,0,44.23386633258934,-73.41727476963635,3372.1,0,0,none,3053
TXN_00034370,USR_005440,MRC_03416,jewelry,2026-03-09 22:14:16.661204,329.54,purchase,mobile_app,1,0,0,36.02502985826206,-78.70894019480987,147.9,0,0,none,1159
TXN_00021537,USR_009740,MRC_02665,money_transfer,2026-03-14 09:08:15.137125,332.22,contactless,mobile_app,1,0,0,32.57468269930695,-100.21869420888402,818.81,0,0,none,2543
TXN_00027354,USR_006027,MRC_00768,electronics,2026-04-30 09:33:01.429337,221.61,purchase,atm,1,0,0,38.38962838986731,-109.70185577959131,2710.43,0,0,none,2504
TXN_00014372,USR_006264,MRC_01662,crypto_exchange,2026-03-28 17:30:12.106082,1252.69,purchase,mobile_app,1,0,0,46.766881302676,-95.52637904762102,1327.38,0,0,none,899
TXN_00041659,USR_001552,MRC_03978,crypto_exchange,2026-03-31 09:00:49.826699,761.2,recurring,web_browser,0,1,0,39.297523886498794,-75.55057876677171,614.71,0,0,none,749
TXN_00040594,USR_005982,MRC_00431,crypto_exchange,2026-05-05 20:22:11.490019,1043.0,online_purchase,mobile_app,0,1,0,31.97585824818684,-84.27240883379284,1835.1,0,0,none,928
TXN_00033086,USR_004234,MRC_02099,crypto_exchange,2026-04-06 22:04:31.762479,459.9,purchase,pos_terminal,0,1,0,41.427872110084174,-101.80634175229086,3129.39,0,0,none,3366
TXN_00036442,USR_007193,MRC_01580,crypto_exchange,2026-03-18 06:15:50.217336,1329.64,online_purchase,web_browser,1,0,0,30.06722886293898,-85.41197502013694,1243.44,0,0,none,2903
TXN_00048378,USR_006983,MRC_04732,insurance,2026-05-11 20:28:19.541930,90.57,purchase,pos_terminal,1,0,0,35.62936632983136,-107.15734034199113,2664.59,0,0,none,2778
TXN_00009461,USR_009026,MRC_01691,money_transfer,2026-04-22 06:27:11.420576,345.34,purchase,atm,0,1,0,40.50321592329883,-78.88015125329005,2795.0,0,0,none,679
